embedding_kind,target,target_mode,model,pca_components,alpha,val_MAE,val_RMSE,val_R2,val_Pearson,val_Spearman,test_MAE,test_RMSE,test_R2,test_Pearson,test_Spearman
rear,PM10,raw,ridge_pca64,64.0,1000.0,78.84200535114822,114.2059725437368,-0.4130031978066022,0.03846016909858061,0.05906107908941001,94.9945227680894,115.19060967526387,-1.0915373373660078,-0.09112765692669095,-0.04700748333989757
rear,PM10,raw,ridge_pca128,128.0,1.0,82.92994931076213,118.13976794287989,-0.5120207064471338,0.011019667313980408,0.028482395705889795,92.77747452876457,113.67588219254829,-1.036892619763821,-0.018960602137318136,0.030678776555795432
rear,PM10,raw,ridge_pca128,128.0,10.0,82.92777033238134,118.13790287352649,-0.5119729663631543,0.011023386977486732,0.0284904896478873,92.77567481376423,113.67354157322701,-1.0368087402100197,-0.018976944140385237,0.03066873672045456
rear,PM10,raw,ridge_pca128,128.0,100.0,82.9061237729184,118.11935786184637,-0.5114983116613645,0.011060499991873153,0.028519247303747323,92.75796715873365,113.65041815504301,-1.0359801711466394,-0.01914009479373984,0.030538646648521687
rear,PM10,raw,ridge_pca128,128.0,1000.0,82.69645693635564,117.94068206892003,-0.5069289692264511,0.011427235419986853,0.02901266561255723,92.58697843108207,113.4252586681077,-1.0279209636821656,-0.02073159353079306,0.02909472836044809
rear,PM10,raw,ridge_pca256,256.0,1.0,89.03640249680582,124.78360114533689,-0.6868658315467187,-0.021609451111764752,-0.01096639957758409,88.17787545315367,111.0684557618295,-0.9445223332254122,-0.02563294834619278,0.017813575013830654
rear,PM10,raw,ridge_pca256,256.0,10.0,89.02974408814788,124.77701062234725,-0.6866876505300317,-0.02159444106119295,-0.01095219060013365,88.17762906269262,111.06669426231089,-0.9444606550834289,-0.02565077203918403,0.017796001124115803
rear,PM10,raw,ridge_pca256,256.0,100.0,88.96358940126191,124.71163082110856,-0.6849205555796811,-0.021445201016477188,-0.0107391120624926,88.1751528760178,111.04917726926367,-0.9438473583969356,-0.025828182242294818,0.017684778781591852
rear,PM10,raw,ridge_pca256,256.0,1000.0,88.33414495082692,124.09433137369028,-0.6682817486184105,-0.019996041454200548,-0.008692125290995525,88.15192369672818,110.88243635705939,-0.9380143471742823,-0.02754273496407239,0.01651342840904931
rear,PM10,log1p,ridge_pca64,64.0,1.0,98.12313322698978,136.61751541642658,-1.0219866197807876,0.03675179831303322,0.06579177699918234,63.99376209984165,90.79462257556344,-0.299426512006169,-0.0877915677205333,-0.055940858019285486
rear,PM10,log1p,ridge_pca64,64.0,10.0,98.12353973194567,136.61795969480144,-1.0219997707503006,0.036752112247030656,0.06578885899662158,63.99268149147373,90.79377044257663,-0.2994021211564175,-0.08779146945923562,-0.055938818514917325
rear,PM10,log1p,ridge_pca64,64.0,100.0,98.12761229883303,136.62240833454962,-1.0221314561454546,0.03675547757943209,0.0657699095666604,63.98186093422053,90.78524009715018,-0.2991579672197875,-0.08779053911251643,-0.055908659706281165
rear,PM10,log1p,ridge_pca64,64.0,1000.0,98.16812212699388,136.66672321588058,-1.023443467105483,0.036788539043439296,0.06566239694530057,63.87528330920741,90.7013405044531,-0.296757831287942,-0.08778098177092655,-0.05562574910827461
